Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res,High_Cell_V,Low_Cell_V
19:58:16.870988,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:17.404135,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:17.933531,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:18.463906,52,48.60,0.40,21,21,27.60,3.50,1,206,1.18,3.74
19:58:18.994360,52,48.60,0.40,21,21,27.60,3.50,1,206,1.18,3.74
19:58:19.527231,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:20.058790,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:20.588033,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:21.118083,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:21.646387,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:22.174692,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:22.704450,52,48.60,0.40,21,21,27.60,3.50,1,206,1.18,3.74
19:58:23.236831,52,48.60,0.40,21,21,27.60,3.50,1,206,1.18,3.74
19:58:23.766632,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
19:58:24.295700,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:24.825320,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
19:58:25.353613,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:25.882336,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:26.411590,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
19:58:26.940744,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
19:58:27.470535,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
19:58:28.000661,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:28.531188,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:29.061670,52,48.60,0.50,21,21,27.60,3.50,1,206,1.15,3.74
19:58:29.591603,52,48.60,0.40,21,21,27.60,3.50,1,206,1.10,3.74
19:58:30.122138,52,48.60,0.60,21,21,27.60,3.50,1,206,1.13,3.74
19:58:30.655308,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
19:58:31.183495,52,48.60,0.50,21,21,27.60,3.50,1,206,1.15,3.74
19:58:31.711695,52,48.60,0.50,21,21,27.60,3.50,1,206,1.15,3.74
19:58:32.240229,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:32.770081,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:58:33.300225,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
19:58:33.829940,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:59:58.902787,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
19:59:59.430882,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
19:59:59.960914,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:00.491544,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:01.019370,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
20:00:01.550177,52,48.60,0.40,21,21,27.60,3.50,1,206,1.18,3.74
20:00:02.080992,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
20:00:02.609621,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:03.140407,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
20:00:03.670498,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
20:00:04.200531,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:04.727765,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
20:00:05.257325,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:05.785544,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:06.313131,52,48.60,0.40,21,21,27.60,3.50,1,206,1.10,3.74
20:00:06.814349,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:07.341552,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
20:00:07.872809,52,48.60,0.40,21,21,27.60,3.50,1,206,1.13,3.74
20:00:08.401932,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:08.931827,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:09.460352,52,48.60,0.40,21,21,27.60,3.50,1,206,1.15,3.74
20:00:09.989888,52,48.60,0.50,21,21,27.60,3.50,1,206,1.18,3.74
20:00:10.518447,52,48.50,6.50,21,21,27.80,3.50,1,206,6.40,3.73
20:00:11.047485,52,48.40,15.90,21,21,28.40,3.50,1,206,4.51,3.72
20:00:11.576298,52,48.80,-20.00,20,21,27.80,3.50,1,206,5.94,3.75
20:00:12.105075,52,48.60,0.60,20,21,26.70,3.50,1,206,1.10,3.74
20:00:12.634832,52,48.60,0.40,21,21,27.60,3.50,1,206,1.08,3.74
20:00:13.163539,52,48.30,30.90,21,21,27.60,3.50,1,206,1.74,3.71
20:00:13.692342,52,47.80,37.30,21,21,29.10,3.50,1,206,6.32,3.66
20:00:14.221675,52,48.30,43.50,21,21,30.00,3.50,1,206,2.48,3.71
20:00:14.754734,52,48.70,-16.60,21,21,30.00,3.50,1,205,5.20,3.75
