Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res,High_Cell_V,Low_Cell_V
18:56:04.612750,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:05.140511,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:05.668136,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:06.195505,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:06.726373,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:07.255176,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:07.784485,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:08.316001,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:08.845610,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:09.376481,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:09.906002,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:10.433056,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:10.962037,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:11.491915,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:12.023388,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:12.553793,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:13.083798,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:13.611634,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:14.139406,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:14.670223,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:15.198908,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:15.730078,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:16.257887,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:16.786614,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:17.316628,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:17.846580,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:18.375151,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:18.903402,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:19.431635,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:19.960534,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:20.488994,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:21.017888,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:21.546396,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:22.077278,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:22.609758,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:23.137871,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:23.665330,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:24.192722,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:24.723737,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:25.252164,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:25.782519,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:26.314511,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:26.841952,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:27.370439,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:27.870726,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:28.398410,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:28.929863,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:29.463119,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:29.991456,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:30.520018,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:31.050040,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:31.581593,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:32.110104,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:32.640881,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:33.171354,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:33.704478,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
18:56:34.233078,52,48.50,0.40,24,28,27.40,3.50,1,201,3.73,3.73
