Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res
15:55:03.400486,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:03.930401,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:04.459183,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:04.990857,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:05.522221,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:06.046508,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:06.578424,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:07.108948,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:07.608981,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:08.138474,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:08.669031,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:09.194561,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:09.725627,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:10.255373,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:10.784556,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:11.314451,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:11.846842,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:12.377196,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:12.907507,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:13.438339,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:13.965703,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:14.496542,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
15:55:15.025451,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0
