Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res
18:13:29.649671,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:30.178985,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:30.709885,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:31.239650,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:31.768465,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:32.297078,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:32.826464,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:33.356697,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:33.888977,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:34.417059,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:34.949022,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:35.480645,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:36.009288,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:36.536998,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:37.065973,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:37.594870,49,48.20,0.50,21,21,18.00,3.50,1,177
18:13:38.123501,49,48.20,0.50,21,21,18.00,3.50,1,177
18:13:38.649970,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:39.179444,49,48.20,0.30,21,21,18.00,3.50,1,177
18:13:39.709549,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:40.238026,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:40.768717,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:41.300556,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:41.829655,49,48.20,0.40,21,21,18.00,3.50,1,177
18:13:42.359151,49,48.20,0.40,21,21,18.00,3.50,1,177
