Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res,High_Cell_V,Low_Cell_V
19:01:42.850078,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:43.380611,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:43.910061,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:44.438287,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:44.969099,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:45.496282,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:46.027459,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:46.559000,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:47.087508,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:47.613123,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:48.140814,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:48.669858,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:49.201001,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:49.728803,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:50.257987,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:50.785403,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:51.317015,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:51.845833,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
19:01:52.377491,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
