Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res
14:55:22.989894,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:23.521791,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:24.052127,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:24.580822,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:25.119971,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:25.640181,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:26.170685,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:26.701093,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:27.228417,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:27.757406,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:28.284797,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:28.813990,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:29.314328,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:29.840828,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:30.373488,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:30.903298,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:31.403469,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:31.931206,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:32.431435,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:32.961416,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:33.492024,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:34.021703,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:34.550600,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:35.080427,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:35.608349,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:36.109185,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:36.637634,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:37.166838,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:37.698140,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:38.199734,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:38.724984,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:39.253590,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:39.781717,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:40.309900,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:40.840615,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:41.372384,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:41.904589,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:42.434370,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:42.962715,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:43.495398,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:44.023993,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:44.554093,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:45.082264,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:45.616023,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:46.141247,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:46.672176,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:47.173036,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:47.702644,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:48.243193,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:48.757548,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:49.284907,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:49.787195,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:50.315891,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:50.845757,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:51.373900,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:51.904013,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:52.435812,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:52.966992,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:53.495856,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:54.024978,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:54.554377,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:55.090273,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:55.614955,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:56.122321,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:56.639690,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:57.172175,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:57.701785,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:58.233282,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:58.764417,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:59.291743,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:55:59.819537,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:00.326367,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:00.854383,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:01.356367,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:01.880932,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:02.409113,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:02.909142,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:03.435381,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:03.963600,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:04.492363,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:05.023789,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:05.555710,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:06.089311,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:06.614308,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:07.143466,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:07.672321,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:08.202158,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:08.732363,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:09.265658,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:09.794924,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:10.322538,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:10.824964,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:11.351406,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:11.885478,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:12.412622,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:12.944224,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:13.470190,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:14.003612,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:14.534791,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:15.061724,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:15.592213,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:16.123658,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:16.657562,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:17.181647,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:17.712807,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:18.241788,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:18.773617,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:19.273921,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:19.807595,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:20.337384,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:20.868059,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:21.401070,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:21.929582,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:22.456990,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:22.985175,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:23.515597,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:24.045561,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:24.574282,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:25.085250,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:25.586527,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:26.113298,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:26.645665,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:27.172356,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:27.705449,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:28.209257,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:28.749653,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:29.276866,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:29.807574,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:30.335665,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:30.838648,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:31.368239,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:31.872856,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:32.406404,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:32.938904,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:33.472126,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:34.004505,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:34.505908,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:35.016735,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:35.537360,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:36.038884,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:36.569802,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:37.074038,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:37.619826,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:38.140770,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:38.672635,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:39.205788,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:39.738336,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:40.268876,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:40.790876,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:41.292045,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:41.820495,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:42.322993,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:42.852345,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:43.379498,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:43.907009,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:44.407297,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:44.913269,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:45.436359,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:45.939623,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:46.473908,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:47.012651,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:47.537989,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:48.071548,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:48.604805,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:49.105273,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:49.607617,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:50.135210,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:50.637642,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:51.141320,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:51.668853,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:52.172964,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:52.684079,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:53.206485,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:53.709976,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:54.239957,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:54.769904,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:55.305164,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:55.836573,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:56.370510,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:56.902595,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:57.439399,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:57.970523,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:58.503398,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:59.003718,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:56:59.504335,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:00.036777,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:00.537180,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:01.070777,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:01.571000,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:02.103126,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:02.603294,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:03.103376,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:03.604016,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:04.137454,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:04.671590,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:05.203258,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:05.703833,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:06.208163,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:06.713046,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:07.246049,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:07.776611,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:08.278429,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:08.806416,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:09.346808,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:09.868920,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:10.407997,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:10.939564,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:11.474794,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:12.000429,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:12.526859,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:13.054959,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:13.560987,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:14.061025,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:14.587906,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:15.118424,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:15.654505,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:16.180677,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
14:57:16.708297,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
