Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res,High_Cell_V,Low_Cell_V
20:06:04.257204,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:04.786000,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:05.315286,52,48.60,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:05.844679,52,48.60,0.40,21,21,30.00,3.50,1,205,0.84,3.73
20:06:06.374575,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:06.904665,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:07.437570,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:07.966288,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:08.497765,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:09.026431,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:09.559462,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:10.090456,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:10.619439,52,48.60,0.40,21,21,30.00,3.50,1,205,0.84,3.73
20:06:11.152365,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:11.682164,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:12.182542,52,48.60,0.40,21,21,30.00,3.50,1,205,0.84,3.73
20:06:12.682887,52,48.60,0.40,21,21,30.00,3.50,1,205,0.84,3.73
20:06:13.213731,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:13.744501,52,48.60,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:14.272881,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:14.799364,52,48.50,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:15.330076,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:15.858492,52,48.60,0.30,21,21,30.00,3.50,1,205,0.84,3.73
20:06:16.387874,52,48.60,0.30,21,21,30.00,3.50,1,205,0.82,3.73
20:06:16.916656,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:17.447951,52,48.50,0.40,20,21,30.00,3.50,1,205,0.82,3.73
20:06:17.977276,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:18.505820,52,48.60,0.40,21,21,30.00,3.50,1,205,0.84,3.73
20:06:19.036301,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:19.565944,52,48.50,0.40,21,21,30.00,3.50,1,205,0.84,3.73
20:06:20.095078,52,48.50,0.30,21,21,30.00,3.50,1,205,0.82,3.73
20:06:20.625063,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:21.155902,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:21.684528,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:22.218000,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:22.749065,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:23.279793,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:23.807351,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:24.336915,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:24.863931,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:25.393035,52,48.50,0.40,21,21,30.00,3.50,1,205,0.84,3.73
20:06:25.921680,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:26.454316,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:26.986055,52,48.50,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:27.515899,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:28.047666,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:28.577085,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:29.104492,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:29.634441,52,48.50,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:30.165294,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:30.695273,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:31.223406,52,48.50,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:31.723527,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:32.253504,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:32.784349,52,48.60,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:33.313919,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:33.843595,52,48.50,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:34.372324,52,48.50,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:34.899552,52,48.50,0.40,21,21,30.00,3.50,1,205,0.84,3.73
20:06:35.429296,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:35.957634,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:36.486740,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:37.016531,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:37.546500,52,48.50,0.30,21,21,30.00,3.50,1,205,0.82,3.73
20:06:38.074283,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:38.603089,52,48.50,0.40,21,21,30.00,3.50,1,205,0.84,3.73
20:06:39.134514,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:39.662844,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:40.191780,52,48.50,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:40.719622,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:41.249282,52,48.50,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:41.779798,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:42.307092,52,48.50,0.60,21,21,30.00,3.50,1,205,0.79,3.73
20:06:42.838946,52,48.50,0.50,21,21,30.00,3.50,1,205,0.74,3.73
20:06:43.369147,52,48.50,0.50,20,21,30.00,3.50,1,205,0.77,3.73
20:06:43.897007,52,48.50,0.50,20,21,30.00,3.50,1,205,0.77,3.73
20:06:44.424930,52,48.50,0.40,21,21,30.00,3.50,1,205,0.82,3.73
20:06:44.956524,52,48.50,0.50,21,21,30.00,3.50,1,205,0.77,3.73
20:06:45.483970,52,48.50,0.60,21,21,30.00,3.50,1,205,0.79,3.73
20:06:46.015267,52,48.50,0.50,21,21,30.00,3.50,1,205,0.77,3.73
20:06:46.542710,52,48.50,0.50,20,21,30.00,3.50,1,205,0.74,3.73
20:06:47.074425,52,48.50,0.40,20,21,30.00,3.50,1,205,0.79,3.73
20:06:47.602453,52,48.50,0.40,21,21,30.00,3.50,1,205,0.79,3.73
20:06:48.131759,52,48.50,0.40,21,21,30.00,3.50,1,205,0.77,3.73
