Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res
16:54:29.979670,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:30.513232,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:31.042150,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:31.573456,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:32.104227,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:32.636709,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:33.165397,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:33.696920,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:34.224404,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:34.755498,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:35.284139,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:35.812907,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:36.340194,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:36.871024,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:37.400489,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:37.928810,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:38.458766,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:38.987620,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:39.518743,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:40.048580,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:40.579649,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:41.109311,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:41.640353,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:42.167316,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:42.697935,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:43.226736,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:43.756155,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:44.256837,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:44.787694,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:45.318003,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:45.848182,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:46.377029,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:46.905581,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:47.435033,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:54:47.962044,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:03.500009,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:04.028795,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:04.556898,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:05.088239,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:05.619048,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:06.144884,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:06.674363,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:07.202445,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:07.730346,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:08.260510,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:08.790679,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:09.319287,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:09.849272,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:56:10.379163,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
