Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res
16:57:20.010980,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:20.539587,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:21.068605,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:21.595654,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:22.125573,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:22.655819,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:23.184129,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:23.718061,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:24.245144,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:24.746530,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:25.271289,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:25.809994,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:26.332799,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:26.861586,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:27.390224,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:27.918272,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:28.449616,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:28.978183,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:29.478334,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:30.007355,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:30.539432,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:31.067743,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:31.596441,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:32.124642,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:32.653367,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:33.180314,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:33.710600,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:34.239752,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:34.771047,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:35.299502,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:35.827642,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:36.358217,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:36.889567,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:37.418262,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
16:57:37.946354,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:41.536651,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:42.065852,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:42.595030,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:43.124921,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:43.656103,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:44.185529,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:44.715035,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:45.247326,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:45.777078,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:46.307232,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:46.834406,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:47.364377,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:47.895622,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:04:48.427035,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
