Timestamp,SOC,Pack_Voltage,Pack_Current,Bat_Temp_Avg,Bat_Temp_High,Pack_DCL,Pack_CCL,Pack_Ah,Pack_Res
17:21:15.695573,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:16.225282,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:16.755169,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:17.283016,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:17.811511,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:18.339715,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:18.867870,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:19.399184,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:19.927523,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:20.458955,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:20.990433,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:21.520530,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:22.049647,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:22.577492,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
17:21:23.108523,0.0,0.00,0.00,0.0,0,0.00,0.00,0,0
